7540,-4492,14856,-1610,-2727,2961
7368,-5744,14520,-845,750,-53
7884,-5728,14140,-792,92,-378
5508,-5868,14268,2122,-516,-1611
10240,1728,14900,-2190,-1115,-7437
8468,-6444,14804,-2905,1921,-2274
8072,-4832,14488,-595,31,-12
8212,-5376,15464,714,-1185,1124
7516,-4704,14012,602,-484,1327
7000,-4764,14456,-894,-263,-567
7672,-6060,14208,-1,-168,-925
6912,-3936,14896,22,109,-511
8276,-4588,14364,-1005,26,-604
7924,-5504,14464,806,-15,296
7512,-4628,14180,1064,327,159
7340,-4272,15032,792,358,-301
7312,-3632,15188,-86,-157,-141
7460,-4636,14924,-828,-417,-43
7376,-4560,14428,187,-13,-243
7660,-4016,14564,-539,-127,-419
